year,code,amount,name,topname,depname,depcat,cat,ref
2015,57115104362,131800,"สอบราคาจ้างก่อสร้างขยายท่อเมนระบบประปาซอยตาอบ  หมู่ที่ 6  ตำบลโคกเคียน อำเภอ    ตะกั่วป่า จังหวัดพังงา","","องค์การบริหารส่วนตำบลโคกเคียน","","จ้างก่อสร้าง",""
2015,57115104447,10000000,"ประกวดราคาจ้างปรับปรุงพื้นที่ภายในบริเวณที่ตั้งอาคารสำนักงานอธิการบดี ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานอธิการบดี สถาบันการพลศึกษา","","จ้างก่อสร้าง",""
2015,57115105926,2110500,"ประกวดราคาจ้างปรับปรุงแก้ไขบริเวณเสี่ยงอันตราย : ปรับปรุงเรขาคณิตของทาง สาย สก 3045 แยกทางหลวงหมายเลข 317-บ้านหนองแวง อำเภอวังน้ำเย็น จังหวัดสระแก้ว จำนวน 1 แห่ง ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทสระแก้ว","","จ้างก่อสร้าง",""
2015,57115106003,3647000,"ประกวดราคาจ้างโครงการก่อสร้างประปาผิวดินขนาดใหญ่ บ้านยาง หมู่ ๕ ตำบลท่างาม                อำเภอวัดโบสถ์ จังหวัดพิษณุโลก  ด้วยระบบอิเล็กทรอนิกส์ ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลท่างาม","","จ้างก่อสร้าง",""
2015,57115107477,1200000,"สอบราคาจ้างโครงการวางท่อระบายน้ำ คสล.บริเวณหน้าอาคารศูนย์ฝึกอาชีพ หมู่ที่ 4 ตำบลปลวกแดง อำเภอปลวกแดง จังหวัดระยอง","","องค์การบริหารส่วนตำบลปลวกแดง","","จ้างก่อสร้าง",""
2015,57115108447,1937000,"สอบราคาจ้างเหมาติดตั้งเสาไฟฟ้าแสงสว่างชนิดกิ่งเดี่ยว ROADWAY LIGHTING ๙.๐๐ M. (MOUNTING HEIGHT) TAPERED STELL POLE,SINGLE BRACKET WITH HIGH PRESSURE SODIUM LAMP ๒๕๐ WATTS CUT- OFF พร้อมค่าธรรมเนียมขยายเขตไฟฟ้าและติดตั้งหม้อแปลงไฟฟ้าขนาด ๓๐ KVA พร้อมอุปกรณ์ ตามแบบมาตรฐานกรมทางหลวงเลขที่ DWG.NO.MD - ๖๐๑ ทางหลวงหมายเลข ๒๔๔๗ ตอนควบคุม ๐๑๐๐ ตอน บุรีรัมย์ - บ้านพลวง ระหว่าง กม.๕+๔๔๐ - กม.๖+๓๒๐ ปริมาณงาน ๔๖ ต้น","","แขวงทางหลวงบุรีรัมย์","","จ้างก่อสร้าง",""
2015,57115108449,1917000,"ประกวดราคาจ้างเหมาทำการผลิตและติดตั้งราวกันอันตราย (W-BEAM GUARDRAIL) ชั้นที่ 1 ชนิดที่ 2 ความยาว 3.2 มม. พร้อมอุปกรณ์ครบชุด ตามแบบมาตรฐานกรมทางหลวงเลขที่ DWG.NO.RS-301","","แขวงทางหลวงสุราษฎร์ธานีที่ 3 (เวียงสระ)","","จ้างก่อสร้าง",""
2015,57115109273,400000,"สอบราคาซื้อกากน้ำตาล จำนวน ๔๐,๐๐๐ กิโลกรัม ขนาดความจุ ๒๐ กิโลกรัมต่อแกลลอน และสกรีนหรือติดสติกเกอร์ พร้อมขนส่ง","","สถานีพัฒนาที่ดิน นครปฐม","","ซื้อ",""
2015,57115110356,1000000,"สอบราคาซื้อเครื่องตรวจอวัยวะภายในด้วยคลื่นเสียงความถี่สูง ชนิดสีที่ประมวลภาพด้วยระบบฟูลลี่ดิจิตอล","","โรงพยาบาลวชิระภูเก็ต","","ซื้อ",""
2015,57115111826,177600,"สอบราคาจ้างโครงการก่อสร้างถนนลูกรังพร้อมระบบระบายน้ำ สายบ้านสันป่าพลวง เชื่อมต่อถนนสายห้วยโจด - นาหนองทุ่ม บ้านสันป่าพลวง ม.10","","เทศบาลตำบลยางหล่อ","","จ้างก่อสร้าง",""
2015,57115111861,112600,"สอบราคาจ้างโครงการขยายเขตท่อส่งน้ำเพื่อการเกษตร  หมู่ที่  ๔  บ้านวังใหญ่","","องค์การบริหารส่วนตำบลวังหิน","","จ้างก่อสร้าง",""
2015,57115113417,900000,"สอบราคาซื้อกล้องวงจรปิด (CCTV) และอุปกรณ์ครบชุด พร้อมติดตั้ง จำนวน 8 ชุด","","องค์การบริหารส่วนตำบลวังใหม่","","ซื้อ",""
2015,57115114127,1700000,"สอบราคาจ้างโครงการก่อสร้างอาคารศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุ เทศบาลตำบลตลาดเขต อำเภอพนมทวน จังหวัดกาญจนบุรี","","เทศบาลตำบลตลาดเขต","","จ้างก่อสร้าง",""
2015,57115114705,4509000,"ประกวดราคาจ้างซ่อมสร้างผิวทางแอสฟัลติกคอนกรีต  (โดยวิธี  Pavement  In -  Place  Recycling)  สายบ้านกระจ๊ะ ? บ้านเปือย  อำเภออุทุมพรพิสัย  จังหวัดศรีสะเกษ  ระยะทาง  ๐.๙๕๖  กิโลเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทศรีสะเกษ","","จ้างก่อสร้าง",""
2015,57115116217,270000,"สอบราคาจ้างจ้างเหมาประกอบอาหารกลางวันสำหรับเด็ก ศูนย์พัฒนาเด็กเล็กบ้านแก้งโตน หมู่ 3","","องค์การบริหารส่วนตำบลบุเปือย","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115117371,1442150,"สอบราคาจ้างจ้างเหมาจัดงานวันพ่อแห่งชาติ","","ฝ่ายการศึกษา  สำนักงานเขตบึงกุ่ม","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115118203,2300000,"ประกวดราคาจ้างเหมาก่อสร้างสิ่งก่อสร้าง จำนวน 2 รายการ  พร้อมครุภัณฑ์ประกอบอาคาร ในพื้นที่โครงการท่องเที่ยวเชิงนิเวศภูฝอยลม อำเภอหนองแสง จังหวัดอุดรธานี ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักบริหารพื้นที่อนุรักษ์ที่ 10 กรมอุทยานแห่งชาติฯ อุดรธานี","","จ้างก่อสร้าง",""
2015,57115119215,20328000,"ประกวดราคาจ้างก่อสร้างอาคารเรียน  216 ล./57 - ก  จำนวน  1  หลัง ด้วยวิธีการทางอิเล็กทรอนิกส์","","โรงเรียนสระแก้ว","","จ้างก่อสร้าง",""
2015,57115119609,86400,"สอบราคาจ้างโครงการสอบราคาจ้างเหมาประกอบอาหารกลางวันศูนย์พัฒนาเด็กเล็กบ้านสวนใหม่ จำนวน 24คนระยะเวลา 180 วัน ราคางบประมาณ 86,400 บาท","","องค์การบริหารส่วนตำบลคุระ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115119960,1737980,"สอบราคาจ้างจ้างเหมาฯ บริการบุคคลภายนอก จำนวน 5 รายการ จำนวน 13 อัตรา ปฏิบัติงานโครงการ อค-นร. ราคากลาง 1,737,980.- บาท","","การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (กฟผ.) กรุงเทพฯ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115120767,1000000,"สอบราคาจ้างขุดลอกหนองกุดไข่น้ำ  บ้านชัยเจริญ หมู่ที่ ๑๐ ต.ลาดใหญ่ อ.เมืองชัยภูมิ จ.ชัยภูมิ","","ที่ทำการปกครองอำเภอเมืองชัยภูมิ","","จ้างก่อสร้าง",""
2015,57115121002,4315000,"ประกวดราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็กสายพัฒนามหาราช 4 หมู่ 5 ตำบลบ้านแพ้ว อำเภอบ้านแพ้ว จังหวัดสมุทรสาคร ด้วยวิธีการทางอิเล็กทรอนิกส์","","ที่ทำการปกครองอำเภอบ้านแพ้ว","","จ้างก่อสร้าง",""
2015,57115121970,3700000,"ซื้อสิทธิการบำรุงรักษาซอฟต์แวร์ SAP จำนวน 150 ลิขสิทธิ์ ระยะเวลา 1 ปี เริ่มตั้งแต่วันที่ 1 มกราคม 2558 ถึงวันที่ 31 ธันวาคม 2558 โดยวิธีพิเศษ","","การเคหะแห่งชาติ (กคช.) กรุงเทพฯ","","ซื้อ",""
2015,57115122233,344100,"สอบราคาจ้างซ่อมแซมคันเหมืองที่ได้รับความเสียหายจากอุทกภัยปี  2557   หมู่ที่  1, 2, 3, 4, 5, 6, 8, 9, 10  ตำบลบ้านหลวง  อำเภอแม่อาย  จังหวัดเชียงใหม่","","องค์การบริหารส่วนตำบลบ้านหลวง","","จ้างก่อสร้าง",""
2015,57115123904,2771000,"ประกวดราคาจ้างโครงการก่อสร้างระบบประปาขนาดใหญ่ บ้านท่าอุดม หมู่ที่ 10 ตำบลนาแขม ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลนาแขม","","จ้างก่อสร้าง",""
2015,57115124251,1800000,"สอบราคาจ้างโครงการก่อสร้างอาคารศูนย์พัฒนาเด็กเล็ก(สถ.ศพด.๒)เทศบาลตำบลบ้านปิน อำเภอลอง จังหวัดแพร่","","เทศบาลตำบลบ้านปิน","","จ้างก่อสร้าง",""
2015,57115124710,405000,"สอบราคาจ้างเหมางานรักษาความปลอดภัยให้กับโรงงานผลิตภัณฑ์คอนกรีต จ.จันทบุรี  ตามใบสอบราคาเลขที่ จส.ก.2จบ/022/2557","","การไฟฟ้าส่วนภูมิภาคจังหวัดจันทบุรี","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115125047,1247000,"สอบราคาจ้างก่อสร้างอาคารเรียน สปช.102/26(1 ชั้น 3 ห้องเรียน)","","โรงเรียนบ้านโนนกุง","","จ้างก่อสร้าง",""
2015,57115126190,2802800,"ประกวดราคาจ้างจัดทำระบบไฟฟ้าพลังงานแสงอาทิตย์พร้อมติดตั้ง  เพื่อสูบน้ำขึ้นผาหัวนาค จำนวน ๑ ระบบ ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานพลังงานจังหวัดชัยภูมิ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115126919,337700,"สอบราคาจ้างโครงการก่อสร้างถนน คสล. ซอยหนองผำ หมู่ที่ 1 บ้านชมพูใต้","","องค์การบริหารส่วนตำบลชมพู","","จ้างก่อสร้าง",""
2015,57115126985,2000000,"สอบราคาซื้อรถกระเช้าอเนกประสงค์ จำนวน 1 คัน","","องค์การบริหารส่วนตำบลน้ำดิบ","","ซื้อ",""
2015,57115127409,105700,"สอบราคาจ้างทำชุดนิทรรศการ จำนวน 1 ชุด โครงการพัฒนาการผลิตและอุตสาหกรรมปาล์มน้ำมันอย่างยั่งยืน","","สำนักงานเกษตรจังหวัดสุราษฎร์ธานี","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115127479,165000,"สอบราคาจ้างบำรุงรักษาครุภัณฑ์การแพทย์ เครื่องอบก๊าซ Hydrogen peroxide Plasma ยี่ห้อ ASP รุ่น Sterrad  ๑๐๐S  จำนวน ๑ เครื่อง ครั้งที่ ๒","","โรงพยาบาลสงฆ์","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115128462,171000,"สอบราคาจ้างงานก่อสร้างราง่ระบายน้ำชุมชนหลังวัดประดู่ธรรมาธิปัตย์","","ฝ่ายโยธา สำนักงานเขตบางซื่อ","","จ้างก่อสร้าง",""
2015,57115129986,249970,"สอบราคาซื้อซื้อพลุ  เพื่อจุดเฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว ในการจัดงาน 5 ธันวามหาราช","","เทศบาลเมืองทุ่งสง","","ซื้อ",""
2015,57115130441,7750000,"ประกวดราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก  ตำบลบา้นเก่า  อำเภอเมืองกาญจนบุรี  จังหวัดกาญจนบุรี ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักโยธาธิการและผังเมืองจังหวัดกาญจนบุรี","","จ้างก่อสร้าง",""
2015,57115130514,2000000,"ประกวดราคาจ้างโครงการพัฒนาโครงสร้างพื้นฐาน กิจกรรมก่อสร้างถนนคอนกรีตเสริมเหล็ก  สายคลองเปรม - บ้านเกาะแก้ว หมู่ 3  ตำบลธรรมเสน  อำเภอโพธาราม  จังหวัดราชบุรี ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทราชบุรี","","จ้างก่อสร้าง",""
2015,57115130893,107400,"สอบราคาจ้างจ้างพิมพ์หนังสือเรียน หลักสูตรการศึกษานอกระบบ ระดับการศึกษาขั้นพื้นฐาน พุทธศักราช ๒๕๕๑  ภาคเรียนที่ ๒  ปีการศึกษา ๒๕๕๗","","ศูนย์ กศน.แม่ใจ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115131096,700000,"สอบราคาจ้างซ่อมแซมบ้านพักข้าราชการและลูกจ้างประจำ จำนวน 14 หลัง","","ศูนย์เมล็ดพันธุ์ข้าวพัทลุง กรมการข้าว","","จ้างก่อสร้าง",""
2015,57115131235,277192,"สอบราคาซื้อครุภัณฑ์เครื่องคอมพิวเตอร์โน๊ตบุ้คเพื่อใช้ในการบริการศึกษาพิเศษ","","สำนักงาน กศน. จังหวัดหนองคาย","","ซื้อ",""
2015,57115131321,299520,"สอบราคาจ้างเหมาอาหารกลางวันศูนย์พัฒนาเด็กเล็ก ปีงบประมาณ 2558","","องค์การบริหารส่วนตำบลนาแขม","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115131953,1549000,"สอบราคาจ้างโครงการก่อสร้างระบบประปาบาดาลขนาดกลาง บ้านคุยพยอม หมู่ที่ 11 ตำบลโตนด อาเภอคีรีมาศ จังหวัดสุโขทัย  ตามแบบที่ อบต. กำหนด","","องค์การบริหารส่วนตำบลโตนด","","จ้างก่อสร้าง",""
2015,57115133534,260400,"สอบราคาจ้างเหมาบริการปฏิบัติงานด้านธุรการ, งานทำความสะอาดและรับ-ส่งเอกสาร ณ สนามฝึกดับเพลิงบางปะกง จำนวน 2 อัตรา  ราคากลาง 262,776 บาท (ไม่รวมภาษีมูลค่าเพิ่ม)","","โรงไฟฟ้าบางปะกง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115133653,222000,"สอบราคาจ้างขุดลอกปากท่อระบายน้ำและล้มต้นไม้ลอกวัชพืชป้องกันน้ำท่วมบริเวณถนนสาย 408 ฝั่งตะวันออกหมู่ที่ 1,2,3,4,5,9 และหมู่ที่ 10 ตำบลท่าบอน อำเภอระโนด จังหวัดสงขลา","","องค์การบริหารส่วนตำบลท่าบอน","","จ้างก่อสร้าง",""
2015,57115133873,400000,"สอบราคาซื้อครุภณฑ์ระบบผลิตน้ำสำหรับห้องปฏิบัติการ 1 ชุด","","คณะวิทยาศาสตร์และเทคโนโลยี","","ซื้อ",""
2015,57115135455,1907000,"สอบราคาจ้างเหมาทำการติดตั้งไฟฟ้าแสงสว่าง ( HIGH  MAST  WITH  HIGH PRESSURE  SODIUM  LAMPS 400  WATTS ) ทางหลวงหมายเลข 224  ตอนควบคุม  0201  ตอน หัวทะเล - โชคชัย ระหว่าง  ที่ กม.10+854  (บริเวณแยกเข้าเขตอุตสาหกรรมฯ)  ปริมาณงาน  4  ต้น","","แขวงทางหลวงนครราชสีมาที่ 3","","จ้างก่อสร้าง",""
2015,57115135802,1985000,"สอบราคาจ้างเหมาทำการงานติดตั้งไฟฟ้าแสงสว่าง บนทางหลวงหมายเลข 1037 ตอนศรีชุม-แม่ทะ ระหว่าง กม.1+230-กม.2+500 (เป็ยช่วงๆ ) ปริมาณงาน 48 ต้น จำนวน 2 รายการ","","แขวงทางหลวงลำปางที่ 1","","จ้างก่อสร้าง",""
2015,57115137149,336000,"สอบราคาจ้างโครงการขุดเจาะบ่อบาดาล หมู่ที่ 5","","องค์การบริหารส่วนตำบลโพธิ์แทน","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115139178,3806800,"ประกวดราคาซื้อครุภัณฑ์การเกษตร  จำนวน  ๕  รายการ โครงการส่งเสริมการเลี้ยงปศุสัตว์ตามปรัชญาเศรษฐกิจพอเพียง งบประมาณรายจ่ายจังหวัดสกลนคร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานปศุสัตว์จังหวัดสกลนคร","","ซื้อ",""
2015,57115139178,3806800,"ประกวดราคาซื้อครุภัณฑ์การเกษตร  จำนวน  ๕  รายการ โครงการส่งเสริมการเลี้ยงปศุสัตว์ตามปรัชญาเศรษฐกิจพอเพียง งบประมาณรายจ่ายจังหวัดสกลนคร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานปศุสัตว์จังหวัดสกลนคร","","ซื้อ",""
2015,57115139178,3806800,"ประกวดราคาซื้อครุภัณฑ์การเกษตร  จำนวน  ๕  รายการ โครงการส่งเสริมการเลี้ยงปศุสัตว์ตามปรัชญาเศรษฐกิจพอเพียง งบประมาณรายจ่ายจังหวัดสกลนคร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานปศุสัตว์จังหวัดสกลนคร","","ซื้อ",""
2015,57115139540,329700,"สอบราคาจ้างติดตั้งป้ายซอยภายในตำบลท่าทอง จำนวน 187 ป้าย","","เทศบาลตำบลท่าทอง","","จ้างก่อสร้าง",""
2015,57115140664,750000,"สอบราคาจ้างเหมาทำความสะอาดโรงอาหารกลาง จำนวน 1 งาน (สจส)","","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115140763,330600,"สอบราคาจ้างปรับปรุงเปลี่ยนฝ้าเพดานหอประชุมโรงเรียน","","โรงเรียนพลับพลาชัยพิทยาคม","","จ้างก่อสร้าง",""
2015,57115144669,2000000,"ประกวดราคาจ้างโครงการส่งเสริมการท่องเที่ยวเชิงวัฒนธรรมและธรรมชาติ  กิจกรรม  ปรับปรุงภูมิทัศน์บริเวณรอบศาลเจ้าแม่ทับทิม  เทศบาลเมืองตาคลี  ต.ตาคลี  อ.ตาคลี  จ.นครสวรรค์ ด้วยวิธีการทางอิเล็กทรอนิกส์","","ที่ทำการปกครองอำเภอตาคลี","","จ้างก่อสร้าง",""
2015,57115145800,284000,"สอบราคาซื้อชุดครุภัณฑ์สำนักงาน จำนวน ๒ รายการ","","มหาวิทยาลัยเทคโนโลยีราชมงคลสุวรรณภูมิ ศูนย์วาสุกรี","","ซื้อ",""
2015,57115146175,176000,"สอบราคาจ้างเหมาตัดเย็บเสื้อหม้อห้อมพร้อมปักชื่อและตราสัญญาลักษณ์โรงเรียนวิไลเกียรติอุปถัมภ์","","โรงเรียนวิไลเกียรติอุปถัมภ์","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115146297,106720,"สอบราคาจ้างเหมาประกอบอาหารของศูนย์พัฒนาเด็กเล็กองค์การบริหารส่วนตำบลสีออ(วัดอุุดมหนองแดง)","","องค์การบริหารส่วนตำบลสีออ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115146869,1930000,"สอบราคาจ้างเหมาโครงการบูรณะหอพระอิศวร ตำบลในเมือง อำเภอเมืองนครศรีธรรมราช จังหวัดนครศรีธรรมราช","","สำนักงานศิลปากรที่ 14 นครศรีธรรมราช","","จ้างก่อสร้าง",""
2015,57115146870,5150000,"ประกวดราคาซื้อเครื่องสลายเนื้องอกในสมอง ด้วยวิธีการทางอิเล็กทรอนิกส์","","โรงพยาบาลร้อยเอ็ด","","ซื้อ",""
2015,57115148540,784400,"สอบราคาจ้างเหมาขุดลอกคลอง 4 ซ้าย -21 ขวา","","โครงการส่งน้ำและบำรุงรักษาโคกกระเทียม กรมชลประทาน ลพบุรี","","จ้างก่อสร้าง",""
2015,57115150380,168400,"สอบราคาจ้างเหมาซ่อมแซมถนนลูกรัง ม.6","","องค์การบริหารส่วนตำบลโคกสว่าง","","จ้างก่อสร้าง",""
2015,57115150895,171000,"สอบราคาซื้อคอมพิวเตอร์พร้อมอุปกรณ์ จำนวน ๔ รายการ","","เทศบาลตำบลบางนกแขวก","","ซื้อ",""
2015,57115152375,117400,"สอบราคาจ้างเหมาสอบราคาซ่อมแซมถนนลูกรัง ม.10","","องค์การบริหารส่วนตำบลโคกสว่าง","","จ้างก่อสร้าง",""
2015,57115153345,1250000,"สอบราคาจ้างทำแนวกันไฟ ขนาดความกว้าง 8-10 เมตร จำนวน 250 กิโลเมตร พื้นที่ตำบลแม่คง อำเภอแม่สะเรียง จังหวัดแม่ฮ่องสอน (บ้านแม่สะลาบ 50กม. บ้านห้วยห้อม 40 กม. บ้านป่าเหว 40 กม. บ้านแม่ก๋อน 40 กม บ้านห้วยแห้ง 40 กม.และบ้านห้วยโผ 40 กม. เพื่อใช้ในราชการของสถานีควบคุมไฟป่าแม่สะเรียง สำนักบริหารพื้นที่อนุรักษ์ที่  16  สาขาแม่สะเรียง","","สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง กรมอุทยานแห่งชาติฯ แม่ฮ่องสอน","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115154774,981000,"สอบราคาจ้างเหมาปรับปรุงอาคารที่ทำการสำนักงานโยธาธิการและผังเมืองจังหวัดมุกดาหาร","","สำนักโยธาธิการและผังเมืองจังหวัดมุกดาหาร","","จ้างก่อสร้าง",""
2015,57115154950,1844200,"สอบราคาซื้อครุภัณฑ์การศึกษา ประเภทการเรียนการสอนด้านสังคมศาสตร์","","มหาวิทยาลัยราชภัฏร้อยเอ็ด","","ซื้อ",""
2015,57115156767,5318000,"ประกวดราคาจ้างก่อสร้างอาคารศูนย์สร้างเสริมสุขภาพครบวงจร ตำบลหินตั้ง อำเภอเมืองนครนายก จังหวัดนครนายก ๑ หลัง ด้วยวิธีการทางอิเล็กทรอนิกส์","","โรงพยาบาลปากพลี","","จ้างก่อสร้าง",""
2015,57115157170,12500000,"ประกวดราคาจ้างเหมาทำการฉาบผิวแอสฟัลต์  โดยวิธี Para Slurry Seal Type III ตามแบบ Typical  Cross-Section  บนทางหลวงหมายเลข  401 ตอน พนม-ช่องชาลี  ระหว่าง กม.84+635-กม.87+300 ระยะทางดำเนินการ 2.665 กม.  ปริมาณงาน  76,085 ตร.ม. (รวมส่วนขยายจุดกลับรถ) ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงสุราษฎร์ธานีที่ 3 (เวียงสระ)","","จ้างก่อสร้าง",""
2015,57115157641,10000,"ซื้อวัสดุฝึกอาชีพหลักสูตรศิลปหัตถกรรม(ถักกระเป๋า) โดยวิธีตกลงราคา","","สำนักงานแรงงานจังหวัดกระบี่","","ซื้อ",""
2015,57115159678,1205000,"สอบราคาซื้อชุดครุภัณฑ์ห้องปฏิบัติการงานส่วนหน้าโรงแรม","","วิทยาลัยอาชีวศึกษาเอี่ยมละออ กรุงเทพฯ","","ซื้อ",""
2015,57115159774,500000,"สอบราคาจ้างเหมาบริการรักษาความสะอาด องค์การบริหารส่วนจังหวัดสุรินทร์","","องค์การบริหารส่วนจังหวัดสุรินทร์","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115160222,688200,"สอบราคาจ้างขุดลอกคลองเพื่อเปิดทางน้ำ และกำจัดวัชพืช หมู่ที่ 2, 3, 4, 5, 6 ตำบลกำเนิดนพคุณ  อำเภอบางสะพาน จังหวัดประจวบคีรีขันธ์","","องค์การบริหารส่วนตำบลกำเนิดนพคุณ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115162117,25000000,"ประกวดราคาจ้างสนับสนุนนิคม/เขตอุตสาหกรรมของกลุ่มจังหวัดภาคใต้ชายแดน  กิจกรรมซ่อมสร้างถนนลาดยาง  สาย สข.1058  แยกทางหลวงหมายเลข 4 - นิคมอุตสาหกรรม   อำเภอบางกล่ำ  จังหวัดสงขลา ระยะทาง 4.225  กิโลเมตร  (โดยวิธี Place In  - Place Recycling) ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทสงขลา","","จ้างก่อสร้าง",""
2015,57115162240,1524000,"สอบราคาจ้างก่อสร้างอาคารศูนย์พัฒนาเด็กเล็กบ้านบ่อยาง(สถ.ศพด.1)ตำบลบ่อยาง อำเภอสว่างอารมณ์ จังหวัดอุทัยธานี (จำนวน 1 หลัง)","","องค์การบริหารส่วนตำบลบ่อยาง","","จ้างก่อสร้าง",""
2015,57115163276,200000,"สอบราคาซื้อตู้อบแห้งสายยาง","","โรงพยาบาลพระนครศรีอยุธยา","","ซื้อ",""
2015,57115164077,450000,"สอบราคาซื้อแคร่รองรับเมล็ดพันธุ์","","ศูนย์เมล็ดพันธุ์ข้าวอุบลราชธานี กรมการข้าว","","ซื้อ",""
2015,57115165123,280000,"สอบราคาจ้างเหมาจัดทำสมุดบันทึกสุขภาพผู้สูงอายุ จำนวน ๑๐,๐๐๐ เล่ม","","สำนักงานสาธารณสุข อุดรธานี","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115170100,475000,"สอบราคาซื้อเครื่องเติมอากาศบนผิวน้ำพร้อมอุปกรณ์ และระบบไฟฟ้า จำนวน ๕ เครื่อง เพื่อใช้ในโครงการอนุรักษ์และฟื้นฟูคุณภาพสิ่งแวดล้อม ภายใต้การเปลี่ยนแปลงสภาพภูมิอากาศในพื้นที่แม่น้ำท่าจีน แม่น้ำแม่กลองและคูคลองสาขา เพื่อสนับสนุนการผลิตสินค้าเกษตรที่ปลอดภัย ประจำปีงบประมาณ พ.ศ.๒๕๕๘","","สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัด ราชบุรี","","ซื้อ",""
2015,57115171413,1582000,"สอบราคาจ้างเหมาซ่อมแซมผิวจราจรแบบแอสฟัลท์ติกคอนกรีต  ถนนสายบ้านวังข่า-วัดสิงห์ทอง  (นบ.3053)  ตำบลอ้อมเกร็ด  อำเภอปากเกร็ด จังหวัดนนทบุรี","","องค์การบริหารส่วนจังหวัดนนทบุรี","","จ้างก่อสร้าง",""
2015,57115171772,421000,"สอบราคาซื้อครุภัณฑ์การศึกษา","","โรงพยาบาลสมเด็จพระเจ้าตากสินมหาราช","","ซื้อ",""
2015,57115173360,400000,"สอบราคาจ้างจ้างเหมาจัดเก็บ ขน ขยะมูลฝอย ภายในพื้นที่ ม.1-6 ตำบลคลองหรัง","","องค์การบริหารส่วนตำบลคลองหรัง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57115173793,344600,"สอบราคาจ้างก่อสร้างรั้วตะแกรงรอบสนามหญ้าเทียมพร้อมลานคอนกรีต","","เทศบาลตำบลบางระกำ","","จ้างก่อสร้าง",""
2015,57115174559,300000,"สอบราคาจ้างปรับปรุงซ่อมแซมอาคารเรียน  อาคารประกอบและสิ่งก่อสร้าง(ประตูรั้วโรงเรียนและซ่อมแซมอาคารเรียน)","","โรงเรียนท่าชนะ","","จ้างก่อสร้าง",""
2015,57115174892,76398,"ซื้อวัสดุสิ่งของต่าง ๆ จำนวน ๕ รายการ สำหรับเบิกจ่ายให้กับหน่วยงานต่าง ๆ โดยวิธีตกลงราคา","","สำนักพระราชวัง กรุงเทพฯ","","ซื้อ",""
2015,57115177418,1108000,"สอบราคาจ้างจ้างเหมาวางท่อเมนระบบประปาหมู่บ้านหมู่ที่ 2 เชื่อม หมู่ที่ 3","","องค์การบริหารส่วนตำบลจรเข้เผือก","","จ้างก่อสร้าง",""
2015,57115178494,1000000,"จ้างดำเนินการตามโครงการประกวดการพัฒนาภูมิปัญญาสู่นวัตกรรมระดับภูมิภาค สำหรับภาคตะวันออกเฉียงเหนือตอนบน โดยวิธีกรณีพิเศษ","","กรมทรัพย์สินทางปัญญา","","จ้างทำของ/จ้างเหมาบริการ",""
