year,code,amount,name,topname,depname,depcat,cat,ref
2014,57105034995,122250,"สอบราคาซื้อเครื่องวัดความดันโลหิตดิจิตอลแบบสอดแขน","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเลื่อม  ต.บ้านเลื่อม","","ซื้อ",""
2014,57115261074,100000,"สอบราคาจ้างก่อสร้างห้องน้ำ ชาย - หญิง จำนวน 1 แห่ง","","โรงพยาบาลส่งเสริมสุขภาพตำบลสามพร้าว  บ้านสามพร้าว","","จ้างก่อสร้าง",""
2014,57125106783,5100,"ซื้อวัสดุการแพทย์ จำนวน ๔ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาข่า  นาข่า","","ซื้อ",""
2014,57125109654,15000,"ซื้อครุภัณฑ์ทันตกรรม จำนวน ๑ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาข่า  นาข่า","","ซื้อ",""
2014,57125143749,7020,"ซื้อวัสดุคอมพิวเตอร์ จำนวน ๕ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาข่า  นาข่า","","ซื้อ",""
2014,56125180918,5500,"จ้างจ้างทำความสะอาดอาคารระบาดวิทยา(สสอ.เมืองอุดรธานี) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองใหญ่   บ้านจั่น","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015012898,5000,"จ้างเหมาผู้ช่วยทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลสร้างแป้น  ตำบลเชียงเพ็ง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125185529,5000,"จ้างค่าจ้างเหมาทำความสะอาด รพ.สต. เดือน ธันวาคม ๒๕๕๘ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อทอง ตำบลสร้างก่อ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125024706,32000,"ซื้อคอมพิวเตอร์ PC  ( ตั้งโต๊ะ ) รุ่น AMD จำนวน 1 ตัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านอูบมุง  ต.อูบมุง","","ซื้อ",""
2014,57125122422,50000,"จ้างเหมาทาสีหลังคา อาคารสำนักงานและรั้วโรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแวงจุมพล โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแวงจุมพล  ต.กุดหมากไฟ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125043372,28000,"จ้างเหมาติดตั้งผ้าม่าน จำนวน 14  รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเม็ก  ต.โนนหวาย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125248802,11280,"จ้างอาหารกลางวัน อาหารว่างและเครื่องดื่ม จำนวน ๙๔ คน โครงการพัฒนาคุณภาพการดูแล ป้องกันโรคไตเรื้อรังในผู้ป่วยเบาหวาน ความดันโลหิตสูง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนหวายใต้   ต.โนนหวาย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125254359,5600,"จ้างถ่ายเอกสารแบบประเมินคัดกรองสุขภาพผู้สูงอายุ จำนวน ๑๑,๒๐๐ แผ่น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนหวายใต้   ต.โนนหวาย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125271068,11532,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเหล่าสีเสียด ต.ตูมใต้","","ซื้อ",""
2014,57125053363,11100,"จ้างจัดทำระแนงกันระหว่างห้องน้ำกับอาคารอเนกประสงค์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านน้ำฆ้อง  ต.พันดอน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125251739,9971,"จ้างจัดทำระบบโคมหัวเสารั้วโรงพยาบาลส่งเสริมสุขภาพตำบลพันดอน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านน้ำฆ้อง  ต.พันดอน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125294998,7200,"ซื้อนมผงสำหรับหญิงตั้งครรภ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยเกิ้ง  ต.ห้วยเกิ้ง","","ซื้อ",""
2014,57125034449,15000,"จ้างซ่อม Motor Suction ยูนิตทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสมบูรณ์  ต.ห้วยสามพาด","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125090631,18050,"ซื้อวัสดุอุปกรณ์การแพทย์ จำนวน 5 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านศรีสว่างวัฒนา  ต.สีออ","","ซื้อ",""
2014,57125145526,61412,"จ้างเหมาติดตั้งระบบประปา และระบบไฟฟ้า หอถังสูงประปาผิวดิน โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านนาม่วง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125145534,81080,"จ้างเหมาก่อสร้างฐานหอถังสูง ประปาผิวดิน โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านนาม่วง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125145554,30240,"จ้างเหมาทำป้ายรณรงค์อุบัติเหตุในช่วงเทศกาลปีใหม่และป้ายรณรงค์ตรวจคัดกรองมะเร็งปากมดลูก โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านนาม่วง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125162377,15000,"จ้างเหมารถยนต์โดยสารไม่ประจำทาง 40 ที่นั่ง ตามโครงการพัฒนาศักยภาพ และศึกษาดูงานนักวิทยาศาสตร์การแพทย์ชุมชน ต.นาม่วง อ.ประจักษ์ศิลปาคม จ.อุดรธานี ปีงบประมาณ 2558 โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านนาม่วง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125145585,9969,"ซื้อวัสดุงานบ้านงานครัว โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี บ้านนาม่วง","","ซื้อ",""
2014,57125243841,15000,"จ้างจ้างเหมาจัดทำโต๊ะพร้อมเก้าอี้ สำหรับให้บริการคำปรึกษาในสถานบริการ จำนวน 3 ชุกพร้อมเก้าอี้ 12 ตัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุ่งหมากลาน  ต.ปะโค","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125262591,24200,"ซื้อจัดซื้อครุภัณฑ์คอมพิวเตอร์แบบตั้งโต๊ะ จำนวน 1 ชุด โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแวงใหญ่","","ซื้อ",""
2014,57125077085,19990,"ซื้อครุภัณฑ์คอมพิวเตอร์ จำวน ๑ เครื่อง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกุดดอกคำ ต.โพธิ์ศรีสำราญ","","ซื้อ",""
2014,57125267141,5866,"ซื้อจ้างเหมาถ่ายเอกสารและเข้าเล่ม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองเม็ก  ต.หนองเม็ก","","ซื้อ",""
2014,57125326292,5098,"ซื้อวัสดุค่าถ่ายเอกสารและเข้าเล่ม จำนวน ๕ รายการ รวมเงินทั้งหมด ๕,๐๙๘.๐๐ บาท โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลสะแบง บ้านไร่พัฒนา","","ซื้อ",""
2014,57125232989,9900,"ซื้อวัสดุงานบ้านงานครัว น้ำยาถูพื้นประจำวันสูตรฆ่าเชื้อโรค,น้ำยาซักผ้าขาว,น้ำยาดันฝุ่น จำนวน ๓ รายการ รวมเป็นเงิน ๙,๙๐๐.๐๐ บาท โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลสะแบง บ้านไร่พัฒนา","","ซื้อ",""
2014,58015031349,6700,"จ้างเหมาซ่อมแซมรถยนต์เพื่อให้พร้อมใช้งาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสร้อยพร้าว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125021983,12250,"ซื้อวัสดุเชื้อเพลิงและหล่อลื่น  จำนวน 400.33  ลิตร โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเชียง  บ้านศรีเชียงใหม่","","ซื้อ",""
2014,57125156967,6000,"จ้างทำป้ายไวนิลรณรงค์ลดอุบัติเหตุช่วงเทศกาลปีใหม่ 2558 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแวง ต.ไชยวาน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125146624,11482,"ซื้อวัสดุงานบ้านงานครัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแคน  ต.หนองหลัก","","ซื้อ",""
2014,57125030718,26500,"จ้างเหมาทำป้านไวนิลยูนิตบริการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำเลาะ  ต.คำเลาะ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125108867,24800,"จ้างเหมาทำป้ายยูนิต บริการในรพสต. โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำเลาะ  ต.คำเลาะ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125149486,40250,"จ้างเหมาซ่อมแซมรถยนต์สำหรับราชการ ทะเบียน กง4633 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำเลาะ  ต.คำเลาะ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125330452,9900,"ซื้อจัดซื้อวัสดุเชื้อเพลิงและน้ำมันหล่อลื่น เดือน ธัรวาคม2557 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำเลาะ  ต.คำเลาะ","","ซื้อ",""
2014,57125115313,15000,"จ้างเหมาทำป้ายรณรงค์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยยาง  ต.โพนสูง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015127076,9800,"ซื้อวัสดุน้ำมันเชื้อเพลิงและหล่อลื่น ประจำเดือน ธันวาคม ๒๕๕๘ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยยาง  ต.โพนสูง","","ซื้อ",""
2014,57125110907,57470,"ซื้อเกลือเสริมไอโอดีน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าไฮ ต.จำปี","","ซื้อ",""
2014,57125123242,9000,"ซื้อนมถั่วเหลืองผสมงาดำ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่าไฮ ต.จำปี","","ซื้อ",""
2014,57125057762,11700,"ซื้อโปรแกรมป้องกันไวรัสคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลนายูง  บ้านนายูงเหนือ","","ซื้อ",""
2014,57125272454,18083,"ซื้อคอมพิวเตอร์ตั้งโต๊ะ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลนาแก - ภูดิน  ต.บะยาว","","ซื้อ",""
2014,58015247144,5000,"ซื้อวัสดุเชื้อเพลิงและหล่อลื่น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคำยาง  ต.ผาสุก","","ซื้อ",""
2014,57125069761,37600,"จ้างเหมาทำป้ายประชาสัมพันธ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสระแก้ว ต.บ้านดุง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125196601,11292,"จ้างจ้างเหมาทำชั้นวางเวชภัณฑ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสระแก้ว ต.บ้านดุง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125184074,28127,"ซื้อวัสดุครุภัณฑ์สำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาไหม  ต.นาไหม","","ซื้อ",""
2014,57125094479,12000,"จ้างเหมาทำป้ายประชาสัมพันธ์เทศกาลปีใหม่ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนอุดม  ต.นาคำ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125101536,11000,"จ้างซ่อมแซมครุภัณฑ์วิทยาศาสตร์และการแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกลางใหญ่  ต.กลางใหญ่","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125073292,20000,"จ้างติดผ้าม่านห้องตรวจครรภ์และตรวจมะเร็งปากมดลูก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกลางใหญ่  ต.กลางใหญ่","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035330393,5875,"ซื้อวัสดุงานบ้านงานครัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสมบูรณ์   ต.น้ำโสม","","ซื้อ",""
2014,58035331135,9500,"ซื้อครุภัณฑ์งานบ้านงานครัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสมบูรณ์   ต.น้ำโสม","","ซื้อ",""
2014,58035183875,9740,"จ้างจ้างเหมาปลูกต้นไม้และจัดสวนหย่อมจำนวน 9 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผากลางนา  ต.สามัคคี","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125026093,5060,"ซื้อน้ำมันเชื้อเพลิงประจำเดือนตุลาคม 2557 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาบัว   ต.นาบัว","","ซื้อ",""
2014,57125262610,87600,"ซื้อคอมพิวเตอร์ Notebook ๑.๘๐ GHz, ๔MB L๓ Cache, up to ๓.๐๐ GHz RAM ๓ GB DDR๓ จำนวน ๔ เครื่อง  เป็นเงิน ๘๗,๖๐๐  บาท โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคอนเลียบ   ต.เตาไห","","ซื้อ",""
2014,58076056767,19530,"จ้างการจ้างงาน (93.14.18.00 )จ้างเหมาทาสีอาคารสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยทราย  ต.นายูง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58076058238,11250,"ซื้อเก้าอี้ผู้ป่วย (42.19.21.03 )เก้าอี้สำหรับให้บริการผู้ป่วย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยทราย  ต.นายูง","","ซื้อ",""
2014,57125116845,30000,"จ้างจัดจ้างนิทรรศการ ตามโครงการปากสวยสุขภาพดีฯ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปากสวย ตำบลวัดหลวง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125181554,9000,"จ้างทำถนนคอนกรีต โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปากสวย ตำบลวัดหลวง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015088607,44400,"ซื้อซื้อสเปคคูลัม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลกุดบง","","ซื้อ",""
2014,58015219734,6000,"จ้างค่าจ้างเหมาอื่นๆ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลชุมช้าง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125115710,5275.1,"จ้างจ้างเหมาซ่อมบำรุงรถยนต์ของทางราชการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเหล่าต่างคำ","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025091093,7100,"จ้างค่าจ้างเหมาปรับปรุงห้องประชุม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงสระพัง","","จ้างก่อสร้าง",""
2014,58025091668,9800,"จ้างจ้างเหมารื้อถอนและซ่อมแซมเพดานห้องประชุม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดงสระพัง","","จ้างก่อสร้าง",""
2014,58025261044,10000,"จ้างจ้างเหมาทำป้ายไวนิลประชาสัมพันธ์ช่วงรณรงค์ป้องกันและลดอุบัติเหตุช่วงเทศกาลปีใหม่ 2558 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแก่นทราย   ตำบลรอบเมือง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035182966,5760,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสว่าง  ตำบลเหนือเมือง","","ซื้อ",""
2014,58035257321,7000,"จ้างจ้างเหมาเดินสายแลนด์พร้อมติดตั้งเครื่องกระจายสัญญาณอินเตอร์เน็ตแบบไร้สาย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนสว่าง  ตำบลเหนือเมือง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125349361,16900,"จ้างจ้างเหมาปรับปรุงซ่อมแซมระบบไฟฟ้าอาคารสำนักงานและบริเวณ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแมต    ตำบลสะอาดสมบูรณ์","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125335820,6300,"ซื้อตู้เย็น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแมต    ตำบลสะอาดสมบูรณ์","","ซื้อ",""
2014,58015214196,40500,"จ้างจ้างเหมากำจัดปลวกอาคารสถานีอนามัย อาคารแพทย์แผนไทย และอาคารบ้านพักสถานีอนามัย โดยวิธีตกลงราคา","","สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี จ.ร้อยเอ็ด  หมู่ที่ 5  ตำบลสีแก้ว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025295785,6000,"จ้างเปลี่ยนสารเคมีถังดับเพลิง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปอภาร ตำบลปอภาร (ปอพาน)","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035043869,24000,"จ้างเหมากำจัดปลวกอาคารสถานีอนามัย และอาคารบ้านพักสถานีอนามัยของโรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปอภาร โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปอภาร ตำบลปอภาร (ปอพาน)","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125282049,11980,"ซื้อวัสดุครุภัณฑ์วิทยาศาสตร์และการแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านซ้ง  ตำบลหนองแก้ว","","ซื้อ",""
2014,58025115483,5414,"ซื้อวัสดุงานบ้านงานครัว  จำนวน  12  รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเมืองทอง  ตำบลเมืองทอง","","ซื้อ",""
2014,57125311854,19595.98,"จ้างซ่อมเปลี่ยนอะหลั่ยรถยนต์โตโยต้า โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจอมพล    ตำบลนิเวศน์","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125098467,7600,"ซื้อวัสดุคอมพิวเตอร์(ตลับหมึกเทียบเท่า) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจอมพล    ตำบลนิเวศน์","","ซื้อ",""
2014,57125304015,5400,"ซื้อHP 1020 (Q2612A) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านมะบ้า  ตำบลบึงงาม","","ซื้อ",""
2014,57115031956,134000,"สอบราคาจ้างปรับปรุงต่อเติมหลังคาและกั้นห้องรักษาพยาบาล","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองแสงทุ่ง   ตำบลแวง","","จ้างก่อสร้าง",""
2014,57115190454,135000,"สอบราคาจ้างปรับปรุงต่อเติมห้องบริการแพทย์แผนไทย","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโคกกกม่วง    ตำบลโคกกกม่วง","","จ้างก่อสร้าง",""
2014,57115201827,165100,"สอบราคาจ้างเหมาซ่อมแซมอาคาร โรงพยาบาลส่งเสริมสุขภาพตำบล บ้านโนนชัยศรี","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนชัยศรี    ตำบลโนนชัยศรี","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125090532,16000,"จ้างจ้างเหมาถมดินพร้อมปรับเกลี่ย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจุมจัง   ตำบลอุ่มเม่า","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125348185,18500,"ซื้อครุภัณฑ์คอมพิวเตอร์ จำนวน ๒ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกกทัน  ตำบลวังหลวง","","ซื้อ",""
2014,58015002302,21000,"ซื้อพัสดุครุภัณฑ์สำนักงาน จำนวน 11 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกกทัน  ตำบลวังหลวง","","ซื้อ",""
2014,57125108048,21000,"ซื้อวัสดุครุภัณฑ์สำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสะทอน    ตำบลขวาว","","ซื้อ",""
2014,57125112160,25500,"จ้างจ้างทำประตูกระจกบานเลื่อน  ๒  ชุด โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสะทอน    ตำบลขวาว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125174244,6300,"ซื้อวัสดุสำนักงาน (จำนวน ๒  รายการ) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านขวาว   ตำบลขวาว","","ซื้อ",""
2014,58015313796,21000,"จ้างเหมาติดตั้งกล้องวงจรปิด โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาโพธิ์  ตำบลโพธิ์ทอง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125269023,21000,"ซื้อครุภัณฑ์สำนักงาน (กล้องวงจรปิด) จำนวน ๑๑ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาทม    ตำบลภูเงิน","","ซื้อ",""
2014,57125058767,21000,"ซื้อครุภัณฑ์สำนักงานจำนวน 11 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผักกาดหญ้า   ตำบลนาเลิง","","ซื้อ",""
2014,57125126412,17300,"ซื้อวัสดุคอมพิวเตอร์จำนวน  ๓ รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านผักกาดหญ้า   ตำบลนาเลิง","","ซื้อ",""
2014,57125345363,21000,"ซื้อครุภัณฑ์สำนักงาน จำนวน 11 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองจอก   ตำบลเหล่าน้อย","","ซื้อ",""
2014,57125213939,21000,"จ้างติดตั้งกล้องวงจรปิด (๑๑ รายการ) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาวี  ตำบลศรีวิลัย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125110488,41000,"จ้างเหมาปรับปรุงอาคาร รพ.สต. โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองจาน  ตำบลจำปาขัน","","จ้างก่อสร้าง",""
2014,58015020412,9000,"จ้างถ่ายเอกสารคู่มือการปฐมพยาบาลเบื้องต้น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสีสวาด   ตำบลหนองหมื่นถ่าน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58055085597,15384,"จ้างติดตั้งชุดกล้องวงจรปิด โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านชุมพร  ตำบลชุมพร","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58045098453,23800,"ซื้อครุภัณฑ์คอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบุ่งเลิศ    ตำบลบุ่งเลิศ","","ซื้อ",""
2014,58025269900,9900,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านโนนน้ำเงิน ตำบลหนองแวงควง","","ซื้อ",""
2014,57125250058,7245,"ซื้อการจัดซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเปลือยตาล  ตำบลดงสิงห์","","ซื้อ",""
2014,57125158288,9000,"จ้างซ่อมเครื่องนึ่งเครื่องมือแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพลับพลา ตำบลพลับพลา","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125281657,19600,"จ้างปรับปรุงต่อเติมห้องน้ำชาย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านพลับพลา ตำบลพลับพลา","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125323117,31200,"ซื้อวัสดุควบคุมโรคไข้เลือดออก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไผ่ ตำบลหมูม้น","","ซื้อ",""
